AccountOID,ConsumptionDate,Consumption
256969,2019-12-26,0.201
249860,2020-09-20,2.374
246032,2020-10-01,1.886
262929,2020-06-24,1.560
16129,2020-10-25,0.668
255813,2020-09-17,4.779
68102,2020-11-04,0.344
244858,2019-09-21,7.276
97302,2019-07-05,0.136
247568,2020-04-06,1.159
269416,2020-01-05,0.474
260221,2020-12-21,0.820
56988,2020-08-17,0.000
8621,2021-03-23,1.323
251881,2019-08-11,2.451
250436,2021-02-24,93.000
270305,2020-07-24,0.000
58197,2020-12-13,0.433
3941,2020-11-05,0.019
255086,2020-01-21,0.056
245317,2020-07-27,0.459
13784,2020-05-17,1.843
29102,2020-06-28,1.338
6564,2019-09-10,0.013
2809,2020-12-15,0.300
142606,2020-01-26,1.646
250195,2020-10-15,3.881
152526,2021-03-22,0.077
253208,2021-03-03,0.919
37358,2020-05-23,0.000
107142,2020-09-29,0.521
261616,2020-12-25,0.127
246596,2020-12-08,0.416
37302,2020-12-25,0.000
137018,2020-08-24,0.500
49043,2019-06-07,1.367
112490,2019-04-21,0.474
17592,2020-06-23,2.995
255813,2019-08-13,1.463
283681,2020-11-29,2.753
267585,2020-10-30,8.027
17592,2020-11-27,0.309
175989,2020-06-21,0.000
244899,2019-11-05,1.579
261206,2019-11-18,1.178
250197,2020-02-29,5.800
256946,2020-08-07,2.720
253374,2020-03-01,0.495
250567,2019-06-26,5.540
256970,2020-03-05,0.139
107142,2019-06-15,0.232
139514,2019-11-14,0.732
249397,2019-11-15,8.613
132516,2019-08-26,0.754
175989,2020-12-10,0.000
246596,2021-02-08,0.206
132516,2019-08-04,0.266
131327,2020-08-06,0.144
260417,2020-01-07,0.563
253208,2019-11-16,8.378
37358,2019-11-21,0.083
142606,2020-09-28,1.881
13942,2019-09-24,2.275
251704,2019-09-17,8.188
249951,2020-12-26,0.054
33447,2019-04-09,1.076
246516,2019-04-23,0.000
6557,2020-10-17,0.342
10065,2019-06-28,0.001
7336,2020-10-07,0.000
865,2019-02-18,0.527
7038,2020-12-28,0.349
13636,2019-12-31,1.434
56796,2019-08-05,0.000
56796,2020-08-24,1.369
244899,2019-06-15,0.430
260726,2019-09-26,0.075
256655,2020-01-06,0.000
76953,2019-06-15,0.409
37302,2019-12-11,7.770
255254,2020-01-14,0.495
10481,2020-06-12,1.156
69500,2020-07-24,1.011
248917,2021-02-18,7.671
249860,2020-09-06,1.971
260726,2020-08-28,0.148
716,2020-09-13,0.180
270305,2020-08-21,0.000
272294,2019-09-16,0.172
256655,2020-03-17,0.000
269089,2020-04-09,0.581
250020,2021-02-15,796.700
273259,2020-07-13,0.525
251704,2019-07-08,0.284
37358,2020-02-21,0.082
245105,2019-09-06,3.970
10481,2020-04-02,0.938
250175,2021-03-10,3.360
262835,2020-04-09,2.509
85008,2021-01-18,0.711
250197,2020-06-15,3.709
249860,2020-08-15,1.739
6507,2020-09-17,0.035
62776,2019-12-04,0.922
3941,2019-12-03,0.101
249660,2020-04-22,1.311
246032,2019-05-21,1.098
256766,2020-09-20,1.453
251704,2021-01-16,0.000
260221,2020-09-27,0.230
86661,2019-10-03,0.445
33804,2020-11-07,0.548
798,2019-04-08,0.646
11741,2020-01-27,2.499
272294,2020-12-24,0.080
40839,2019-11-01,0.501
144822,2020-12-24,0.298
106646,2020-04-19,0.203
246032,2019-03-02,0.910
248917,2020-01-07,12.693
256609,2020-05-01,0.000
262835,2019-10-20,4.040
2809,2020-10-25,0.330
20681,2019-07-06,0.218
245332,2020-11-18,0.000
250022,2019-12-16,1191.900
256502,2019-05-23,0.000
29401,2019-01-08,1.410
112490,2020-05-13,0.085
250282,2020-04-30,0.143
6562,2019-08-14,0.098
261206,2020-04-17,0.971
107431,2020-03-26,10.834
263567,2020-01-31,6.650
34770,2020-01-28,0.825
5479,2020-10-22,0.481
179922,2019-03-05,0.354
115301,2020-11-13,1.989
244858,2019-11-18,2.572
135191,2020-03-23,0.618
249660,2021-03-11,1.048
175989,2020-12-02,0.000
256970,2020-11-10,0.085
20342,2020-09-07,2.051
250255,2020-10-10,0.707
106646,2021-03-01,0.138
131327,2020-07-01,0.346
273259,2020-05-18,0.172
57653,2021-01-11,0.474
250097,2020-05-11,2.940
246596,2019-03-30,0.389
245375,2021-02-03,0.673
57653,2020-01-18,0.259
270305,2021-02-08,0.004
245958,2021-03-14,0.230
251229,2019-09-22,0.020
246272,2020-08-04,0.677
151213,2019-04-03,1.256
17592,2019-08-20,0.079
139514,2020-02-08,0.841
151568,2020-04-28,4.998
256969,2021-01-17,0.024
262259,2020-09-18,0.534
16129,2020-04-19,0.554
13024,2020-12-07,0.000
10481,2021-02-25,0.788
255456,2019-04-08,0.346
260417,2020-03-26,1.013
244680,2020-09-14,5.809
37358,2020-07-13,0.001
250004,2020-04-04,61.000
248365,2020-08-19,17.150
260417,2020-06-27,0.472
250022,2019-07-28,637.400
256502,2019-12-08,0.000
115301,2020-08-12,2.097
256766,2019-01-27,17.542
250252,2020-11-21,15.000
250252,2020-03-22,0.100
245314,2020-08-21,9.860
40839,2021-02-28,0.510
33447,2020-05-06,0.841
56796,2019-05-18,1.410
250020,2021-01-03,612.800
71392,2019-08-08,2.258
55005,2020-08-25,0.787
246066,2020-08-12,3.440
54212,2020-08-16,0.958
3941,2021-02-06,0.000
42923,2019-05-27,0.961
250095,2020-09-20,0.479
136213,2020-08-04,6.447
269752,2020-11-04,0.868
262645,2021-02-02,0.047
249897,2019-05-12,435.350
261206,2019-07-29,1.483
13942,2019-11-22,1.754
246032,2019-06-27,1.999
250567,2019-09-08,3.985
49043,2020-05-19,1.478
112490,2021-01-02,0.176
260726,2020-08-17,0.143
256609,2020-07-22,0.973
269089,2021-01-02,2.061
261986,2020-09-17,0.767
187271,2021-02-03,1.259
268752,2019-04-05,0.661
245105,2019-12-19,3.970
716,2021-01-08,0.703
255813,2019-02-05,7.593
246272,2019-01-11,1.950
137018,2019-01-24,0.283
254695,2020-09-15,2.456
250195,2021-01-19,2.976
264362,2020-02-27,0.573
245028,2020-11-20,4.416
6507,2020-10-20,0.071
245883,2020-02-13,1.233
250574,2020-08-19,1.769
260726,2020-09-08,0.303
29102,2021-02-27,1.162
139513,2020-10-22,55.345
20550,2019-08-20,0.377
268752,2020-03-29,0.755
256609,2020-01-05,0.498
245302,2019-02-11,2.346
244424,2019-12-16,0.680
7038,2020-01-15,0.318
255254,2021-03-07,0.446
102613,2020-12-01,0.000
263567,2021-03-23,5.160
179922,2020-01-03,0.362
274411,2020-03-23,0.232
6557,2020-02-27,0.339
255254,2019-02-24,1.036
249660,2020-06-21,1.111
132516,2019-11-04,0.135
40839,2019-10-07,0.696
244391,2020-12-04,0.888
56796,2019-02-24,1.603
257172,2021-01-26,0.361
5802,2019-09-20,0.259
246272,2020-02-10,1.814
252969,2020-11-30,6.376
262645,2020-07-09,1.711
256084,2020-04-25,0.508
65583,2020-06-23,0.014
72238,2020-05-04,0.051
248224,2021-01-29,2.653
245105,2020-11-09,3.440
139514,2020-05-15,0.723
76953,2020-07-26,0.302
44788,2020-09-24,0.974
256946,2019-09-19,32.490
8621,2019-03-14,1.476
250175,2019-02-24,12.720
5802,2020-07-28,0.197
136213,2020-11-04,9.095
131327,2020-03-23,0.787
262835,2020-05-11,3.028
55005,2020-04-25,1.629
269752,2019-04-23,0.379
13942,2021-02-04,1.635
250022,2020-02-22,250.900
260417,2021-03-22,0.741
246629,2020-08-09,2.476
151213,2020-08-10,0.440
254812,2019-03-18,0.356
20041,2020-12-29,0.429
263528,2019-09-23,1.617
248365,2020-10-26,1.730
251881,2020-08-12,1.166
12857,2020-04-06,2.371
13784,2020-05-27,1.604
249860,2020-12-29,1.671
6562,2020-09-29,0.150
150998,2019-10-25,0.532
246066,2020-05-16,3.910
151568,2019-11-11,7.448
270305,2020-11-02,0.000
262259,2021-02-24,0.439
106646,2019-07-01,0.413
24294,2021-03-11,0.813
249951,2021-01-03,12.659
4910,2020-04-12,1.144
245958,2020-11-11,0.130
256971,2020-09-17,0.000
7336,2019-10-21,0.010
246516,2019-12-21,0.000
108293,2021-01-14,0.266
245317,2020-07-17,0.748
171301,2020-05-22,0.343
37309,2020-07-02,0.018
29401,2021-02-01,1.790
244905,2021-01-08,1.007
248098,2018-12-22,0.939
97302,2019-07-25,0.043
29330,2020-11-11,0.854
136482,2020-12-20,0.497
256919,2020-02-06,0.094
20884,2019-09-13,0.197
250387,2019-12-27,1.474
256972,2018-12-24,0.120
76953,2020-06-29,0.561
272294,2020-06-07,0.260
6564,2019-02-28,0.000
865,2020-08-03,1.022
152526,2021-03-17,0.059
249860,2019-06-19,1.942
260185,2020-06-16,2.583
256084,2020-06-18,1.320
260417,2020-08-17,0.556
116228,2019-07-17,0.391
260417,2019-12-19,1.246
6564,2020-08-28,0.404
264909,2019-10-18,0.880
20681,2019-02-15,0.385
269089,2021-02-08,0.951
256924,2019-12-31,0.810
69500,2020-06-28,0.434
108293,2019-10-23,0.308
33804,2020-10-02,0.539
124089,2020-10-21,0.358
67113,2020-02-04,0.000
245375,2020-03-02,0.528
13024,2020-05-27,0.000
257172,2020-02-23,0.212
1004,2020-04-12,0.633
251229,2019-06-07,2.780
13537,2020-03-23,1.806
251229,2019-03-28,2.750
5493,2020-11-05,0.000
245302,2020-10-21,3.352
107142,2021-01-14,0.384
190642,2020-03-20,0.410
248696,2021-02-20,0.006
76953,2020-04-25,0.138
1004,2020-05-04,0.820
269089,2020-04-22,0.593
137018,2020-09-07,0.639
106646,2020-05-11,0.213
245302,2020-07-20,2.381
97105,2021-01-21,0.594
253374,2020-09-11,0.421
256924,2020-04-30,0.945
171301,2020-03-05,0.930
245314,2020-08-08,7.800
250255,2021-02-01,4.555
144822,2021-01-15,0.723
13942,2020-08-03,1.677
256969,2019-11-13,0.355
250004,2019-05-24,1.130
245302,2020-08-11,2.849
112490,2019-10-19,0.202
34770,2020-10-19,0.588
85008,2020-10-30,1.050
107431,2020-10-06,110.130
716,2019-08-02,0.266
245344,2020-07-25,0.343
58197,2019-08-06,0.414
135191,2021-03-20,0.606
37309,2021-03-12,27.418
245493,2020-10-30,1.269
245375,2019-12-28,0.754
251704,2020-01-15,3.317
798,2020-08-08,0.535
4910,2020-08-01,1.193
246596,2019-04-09,0.449
8621,2019-12-21,1.448
261616,2019-11-10,0.206
184099,2019-05-30,0.724
269416,2021-02-08,0.515
131327,2019-09-06,0.617
122982,2021-01-30,1.085
1004,2020-06-20,2.885
150462,2019-07-20,0.423
42923,2019-01-03,1.609
246032,2020-09-27,0.780
115301,2020-06-22,1.360
187989,2020-09-26,0.653
260185,2021-02-28,1.962
107431,2019-07-13,0.000
16581,2020-04-30,0.000
150998,2019-02-12,0.861
254538,2020-03-28,0.336
7336,2020-02-16,0.754
131327,2020-02-02,0.919
250004,2019-12-08,24.000
3592,2020-03-08,0.000
261206,2021-02-21,0.937
865,2019-05-03,0.181
254538,2021-01-27,0.437
139513,2019-11-11,60.835
139517,2020-10-19,79.163
254812,2019-10-26,0.059
256766,2021-02-20,0.070
256971,2020-11-14,0.000
246516,2019-04-09,0.000
76953,2019-03-28,0.036
245493,2020-05-14,0.647
283681,2019-12-12,1.999
244680,2020-10-26,4.672
3941,2019-11-05,0.130
54212,2019-05-25,0.148
5802,2021-02-23,0.231
249951,2020-03-18,0.013
44788,2020-07-25,1.291
272294,2019-03-06,0.249
102613,2019-11-16,0.000
251881,2020-06-15,1.081
76953,2020-09-25,0.554
9953,2021-02-22,0.344
179922,2019-07-21,0.384
115301,2021-03-09,1.561
115301,2019-08-18,1.129
8621,2020-09-06,1.482
255813,2020-06-09,0.012
246272,2019-11-17,0.019
136482,2019-09-18,0.358
245344,2020-06-29,0.114
20342,2020-12-17,1.650
29401,2020-11-05,1.905
269416,2019-09-16,0.328
20041,2021-01-03,0.342
181113,2020-06-25,0.000
250199,2021-02-01,3.730
245028,2020-11-24,4.067
245344,2019-11-25,0.066
33447,2020-02-03,0.921
11741,2018-12-29,1.571
245883,2020-05-30,0.823
8621,2020-08-27,1.578
184099,2021-02-02,0.370
270305,2020-08-06,0.000
17980,2019-02-10,0.332
245883,2021-03-24,1.117
58197,2019-10-24,0.405
142606,2019-11-27,1.695
7038,2019-08-14,0.480
250197,2020-01-02,4.019
37358,2019-10-20,0.053
247568,2019-01-18,1.046
716,2021-01-21,0.221
260185,2020-08-08,9.564
5802,2019-09-17,0.358
1004,2020-06-24,3.703
263567,2020-04-10,0.580
251704,2021-01-02,0.041
112490,2020-02-03,7.555
248128,2019-11-19,1.898
273259,2019-12-31,0.071
40839,2020-04-21,0.365
250282,2020-08-01,1.438
181113,2019-06-23,0.000
248365,2019-11-02,2.830
245992,2020-06-19,2.559
256508,2020-10-18,0.000
262835,2019-12-07,5.114
263623,2020-09-15,21.800
244899,2020-10-04,0.902
260417,2020-02-23,0.805
13942,2019-08-22,1.907
150462,2020-08-27,0.440
72055,2021-02-03,0.177
6562,2019-08-21,0.160
250004,2020-05-28,93.000
268752,2021-01-01,0.453
74697,2020-06-30,0.878
256924,2021-02-01,0.428
260726,2020-11-29,0.001
20753,2020-09-11,0.258
107431,2019-10-10,44.984
250574,2020-10-03,0.029
250097,2020-10-19,2.365
249860,2020-03-28,1.469
150462,2019-04-27,0.577
181113,2020-08-18,209.680
256946,2019-10-25,26.430
13537,2020-05-31,1.385
244858,2019-06-18,6.153
255813,2020-10-26,14.760
69535,2020-07-18,1.683
244391,2020-01-02,0.592
16581,2020-01-10,0.357
255813,2019-05-08,0.662
6564,2020-07-22,0.015
13942,2019-06-24,1.619
107431,2021-01-06,61.312
136213,2020-10-13,10.346
257172,2020-02-24,0.177
17592,2021-01-03,0.044
251229,2020-08-10,2.890
269084,2020-07-24,2.346
258924,2020-11-03,0.873
56988,2020-06-13,0.000
798,2019-08-04,0.382
258924,2020-07-09,0.770
248696,2020-12-13,0.011
4910,2020-03-18,1.313
257225,2020-01-13,0.374
250020,2021-02-28,582.500
254525,2020-12-18,0.000
244858,2020-03-22,0.919
116228,2019-10-10,0.457
246596,2020-05-17,0.196
256972,2018-12-19,0.200
13784,2020-03-27,2.169
272294,2018-12-13,0.334
151213,2020-03-19,0.452
257225,2020-12-25,0.003
123533,2020-10-02,0.057
245515,2020-04-18,0.337
6555,2020-06-02,0.445
245302,2020-12-07,3.724
250855,2020-07-27,1.482
32053,2020-10-17,294.591
33447,2019-01-30,0.732
11741,2020-04-06,1.678
152526,2020-06-04,0.156
263528,2020-08-03,1.297
277704,2019-09-20,2.850
250387,2020-03-21,1.024
250095,2020-11-28,0.526
256920,2020-11-03,2.090
252388,2020-01-24,121.562
7038,2019-07-13,0.405
24294,2020-12-23,0.582
255254,2019-06-20,0.605
29330,2020-04-26,0.844
5479,2020-02-16,0.424
12857,2020-04-02,1.768
250022,2019-11-03,1057.900
244899,2021-03-18,1.020
254812,2019-03-22,1.484
124089,2020-09-01,0.479
254525,2021-02-11,0.091
10065,2020-04-23,0.000
260417,2020-12-01,0.356
128194,2019-03-22,0.460
150998,2019-08-29,0.965
272294,2019-05-05,0.034
187989,2020-11-14,0.279
86661,2020-11-30,1.418
250574,2020-07-18,0.010
69500,2020-06-17,2.719
252388,2020-03-09,122.926
46157,2019-09-29,1.069
24294,2019-07-21,0.040
171301,2020-02-01,0.880
253374,2020-01-15,2.307
17980,2019-06-11,0.520
256502,2019-03-25,0.000
86661,2020-10-12,0.469
716,2021-01-25,0.703
69535,2019-11-28,0.644
250574,2020-09-05,0.029
248917,2019-08-15,19.146
255813,2021-02-14,9.551
29102,2019-11-26,1.200
245375,2019-08-01,0.609
44135,2019-12-07,0.784
17194,2019-09-23,1.309
144822,2020-08-31,0.284
246272,2020-09-18,0.756
29330,2019-01-23,1.185
246032,2019-07-01,2.652
135605,2019-10-27,0.000
20681,2019-01-03,0.332
137018,2019-09-03,0.390
244899,2019-12-15,0.052
261616,2019-09-13,16.542
250197,2019-09-27,4.485
58197,2019-04-06,0.682
250282,2020-08-19,4.136
261206,2019-11-20,1.156
257225,2020-01-09,0.203
136482,2020-04-04,0.514
20550,2020-09-06,0.425
123533,2019-08-06,0.531
250567,2019-03-07,6.904
716,2019-04-09,0.399
245375,2020-12-25,0.091
257225,2020-04-09,0.074
40839,2019-06-25,0.297
86661,2020-05-16,0.000
283681,2019-07-17,3.262
1004,2021-03-03,0.369
256970,2020-04-14,0.188
259866,2019-12-26,1.394
139514,2019-12-24,0.572
255086,2021-01-16,0.052
184099,2020-12-11,0.404
1004,2019-03-24,0.405
10065,2020-03-05,0.085
10481,2020-03-06,0.725
1004,2019-03-15,0.413
20342,2020-02-13,1.409
116228,2020-11-28,0.226
11741,2020-04-09,3.114
264362,2020-06-19,1.391
6557,2020-07-20,0.489
256971,2020-08-07,0.000
246596,2021-01-24,0.266
3592,2019-11-28,0.000
251704,2020-11-11,0.047
37302,2020-11-09,0.372
244391,2020-06-02,0.909
128194,2020-05-06,1.272
249897,2019-02-26,363.860
116228,2021-01-25,0.906
256872,2021-01-20,0.558
175989,2019-11-04,0.000
249860,2019-04-29,1.558
260283,2020-01-24,3.206
244424,2019-04-14,1.340
264362,2020-01-25,0.840
20681,2020-11-17,0.544
268752,2020-11-30,1.168
97302,2019-05-15,0.100
255829,2020-10-30,1.311
175989,2019-11-02,0.000
13964,2020-07-25,1.639
7336,2020-10-23,0.000
20884,2020-09-03,0.146
137018,2020-03-20,0.239
49043,2020-07-02,1.822
139515,2019-09-11,0.586
37358,2019-12-17,0.144
261986,2020-08-02,0.811
32383,2021-03-24,0.004
256920,2020-08-26,2.240
256351,2019-11-21,1.666
250095,2019-03-16,0.300
244899,2018-12-25,0.055
250022,2019-12-26,1167.000
254538,2020-11-30,0.758
261986,2020-07-28,0.860
29401,2020-12-10,1.561
248917,2020-06-21,2.687
248128,2021-02-20,0.652
58197,2020-08-19,0.402
256766,2019-05-06,34.830
17592,2020-11-21,0.165
152526,2018-12-18,0.000
150462,2019-04-12,0.419
6507,2021-01-25,0.081
59449,2020-01-05,0.967
274411,2020-02-08,0.187
21106,2019-12-13,0.049
250255,2021-03-15,5.521
171301,2019-12-23,0.861
29102,2019-01-21,1.727
16129,2019-06-26,0.712
102613,2020-11-04,0.000
10481,2020-06-25,0.960
13155,2021-03-06,0.000
246272,2021-01-07,1.237
56796,2020-09-29,1.238
15898,2020-12-11,0.268
253208,2020-02-03,7.917
244858,2019-06-13,5.009
20753,2020-11-06,0.433
54212,2020-10-13,0.641
9953,2019-03-20,0.214
261517,2020-07-27,0.000
7038,2019-11-07,0.302
6557,2019-10-13,0.198
262462,2020-11-06,1.519
249860,2020-11-05,2.887
249660,2021-02-06,1.142
261616,2021-03-16,8.430
13942,2020-05-26,1.984
245314,2020-10-16,11.920
256084,2019-12-30,0.351
4910,2020-04-09,1.335
256920,2020-08-12,1.750
1004,2020-02-25,0.500
150998,2021-03-21,1.206
107142,2019-11-24,0.195
85008,2019-09-19,0.370
256156,2020-05-03,6.460
6562,2019-04-04,0.080
150998,2021-03-11,1.152
256947,2021-01-27,18.140
179630,2020-12-27,0.000
245105,2019-10-11,3.760
244680,2019-10-11,6.760
259030,2020-11-23,0.043
250004,2020-05-18,133.000
256924,2020-02-20,0.506
250199,2020-03-11,3.842
252969,2021-02-18,5.041
6507,2021-02-04,0.115
44135,2020-04-20,0.789
34770,2020-12-27,0.879
6507,2020-10-10,0.000
136212,2021-01-11,1.466
245883,2019-10-07,1.125
34770,2021-03-08,0.691
245302,2019-07-01,0.097
273259,2020-09-21,0.349
261206,2020-10-11,1.080
1004,2018-12-22,0.668
263528,2019-08-22,1.285
258102,2021-01-24,0.000
256351,2020-01-16,1.457
798,2019-08-26,0.533
249897,2020-08-07,24.125
267585,2019-04-12,94.080
137018,2019-09-26,0.238
44135,2020-05-03,0.643
49043,2019-08-15,1.040
259866,2020-06-30,0.143
108293,2020-12-13,0.185
179630,2021-02-13,0.000
144822,2019-09-26,0.304
256959,2020-09-30,2.270
247000,2021-01-27,1.387
56988,2020-08-21,0.000
6507,2020-11-25,0.024
250436,2020-08-04,101.700
261517,2020-04-01,0.000
250199,2020-05-20,3.992
175989,2019-08-11,0.000
139515,2019-11-24,0.741
256972,2020-12-20,0.070
259866,2020-04-20,0.884
80569,2020-12-24,0.383
128194,2020-12-15,0.236
3592,2019-11-26,0.000
187271,2020-09-27,0.847
260726,2019-05-25,1.016
252287,2019-05-07,0.195
4910,2020-06-22,1.988
244424,2021-03-23,0.740
245317,2020-09-08,0.706
865,2018-12-06,0.078
32053,2020-12-23,144.190
17194,2020-09-03,1.163
29102,2020-06-26,0.910
187989,2019-05-08,0.255
12857,2020-03-19,1.942
268752,2019-12-13,0.961
274411,2019-02-25,0.125
246516,2019-06-07,0.000
257172,2020-02-10,0.171
151213,2020-03-04,0.880
97302,2020-05-15,0.198
5493,2019-08-31,0.000
106646,2020-01-14,0.202
139517,2020-07-13,79.698
250199,2020-03-15,4.944
54212,2020-03-23,1.365
108293,2021-02-23,0.297
245105,2019-07-29,11.270
10481,2020-03-01,1.305
107142,2020-11-21,0.237
139516,2020-10-09,60.471
249943,2021-02-24,30.170
250252,2020-04-26,0.150
20550,2020-08-28,0.210
245375,2020-05-24,0.022
250175,2020-06-07,1.130
249660,2021-02-21,1.256
272294,2019-01-24,0.177
59449,2020-12-23,1.265
49043,2019-05-28,1.471
244899,2020-10-11,0.041
254525,2020-09-06,0.000
97105,2019-09-18,1.096
262259,2020-03-05,0.828
135605,2019-10-18,0.000
248128,2020-03-31,0.561
139515,2019-12-26,0.471
136213,2019-11-14,4.483
150998,2020-12-09,1.424
247000,2020-11-09,3.531
246272,2020-02-23,2.204
256502,2020-07-05,0.000
199151,2020-09-09,0.000
246032,2020-02-27,1.202
5479,2020-04-14,0.804
263623,2019-09-28,18.560
137018,2019-06-04,0.250
263528,2020-07-27,1.130
264909,2019-12-26,1.030
245028,2020-06-30,4.318
10481,2019-03-24,0.532
58197,2020-12-03,0.580
244899,2019-05-20,1.083
56796,2019-06-28,0.000
716,2019-10-15,0.404
244905,2019-11-24,0.223
139516,2021-01-28,47.831
7336,2020-12-07,0.000
252287,2020-08-26,0.442
46157,2020-06-14,5.906
29401,2020-03-30,1.956
245105,2019-11-12,4.480
139517,2021-03-21,85.079
13942,2020-12-09,1.928
250095,2020-04-11,0.480
187271,2020-08-22,0.774
246516,2019-09-13,0.000
107142,2019-01-22,0.046
139515,2020-04-02,0.784
250202,2019-11-02,1.805
255813,2019-09-28,17.262
55005,2020-08-14,0.876
249897,2019-01-17,435.730
135191,2020-10-22,0.704
252388,2020-09-23,122.374
261100,2021-03-18,0.890
175989,2019-10-24,0.001
260726,2021-01-28,0.001
67113,2019-07-30,0.425
269752,2020-07-14,0.453
5493,2019-05-22,0.000
249951,2020-04-30,0.004
6557,2019-02-22,0.175
249943,2019-06-18,31.250
152526,2020-07-07,0.061
20550,2020-07-19,0.687
150462,2020-07-06,0.180
249860,2020-02-24,2.444
248365,2019-12-22,0.480
13636,2019-09-26,1.035
248098,2020-05-04,0.066
716,2020-03-26,0.636
257172,2020-09-05,0.170
131327,2020-10-20,0.000
244424,2019-10-30,1.700
252287,2020-03-11,0.486
250202,2020-07-20,2.474
251881,2020-03-01,1.145
251704,2019-12-02,9.476
252287,2019-08-26,0.298
135191,2020-04-02,0.292
245883,2019-11-13,1.246
139514,2019-04-17,0.656
269416,2020-02-22,0.245
123533,2020-09-19,0.372
150462,2019-07-22,0.661
102613,2020-03-04,0.000
249943,2019-11-19,29.180
249397,2020-12-30,5.163
250855,2020-11-10,0.560
13964,2020-04-15,1.477
16129,2020-02-22,0.298
254695,2020-08-01,0.084
42923,2020-05-29,0.977
245375,2019-01-10,0.474
249971,2019-10-22,540.000
152526,2019-02-16,0.415
256609,2021-03-01,1.017
252388,2019-05-14,410.450
10065,2019-01-20,0.000
247568,2019-08-05,1.340
250781,2020-08-22,0.092
72055,2019-11-03,0.158
248696,2019-09-17,0.168
187271,2019-02-08,0.856
261986,2020-09-21,0.667
44788,2020-12-20,1.296
261206,2020-01-17,0.818
252388,2018-12-06,438.990
142606,2019-05-07,1.700
20342,2020-12-04,1.347
261986,2019-04-21,1.464
44788,2019-04-23,0.932
244680,2021-01-03,0.078
254525,2020-12-21,0.026
269752,2019-07-23,0.431
152526,2021-02-04,0.036
20753,2021-01-13,0.271
244899,2019-02-03,0.090
65583,2019-11-23,0.004
260221,2020-11-05,0.960
244424,2019-01-06,0.640
259030,2021-03-04,0.081
20342,2019-08-28,2.225
150462,2019-07-10,0.113
46157,2021-01-09,1.889
254812,2020-06-27,3.242
199151,2020-03-29,0.008
115301,2020-09-22,1.729
245883,2021-01-30,0.518
61120,2020-03-15,0.559
106646,2020-09-19,0.213
252287,2021-01-01,0.165
69500,2020-09-17,0.586
256924,2020-05-25,0.590
251704,2021-03-02,0.531
256502,2020-11-21,0.000
250387,2019-11-17,1.347
187271,2020-03-17,0.608
85008,2019-06-08,0.694
255456,2020-06-28,2.865
9953,2020-01-08,0.926
250095,2019-01-28,0.139
59449,2019-12-18,0.676
244858,2019-04-04,2.753
116228,2019-09-08,0.571
187271,2021-01-19,0.795
20681,2020-11-06,0.484
175989,2021-01-11,0.000
255086,2019-09-10,24.830
267585,2019-06-06,36.290
250781,2019-11-25,0.041
139515,2019-12-31,0.452
251881,2019-11-11,0.588
250175,2019-01-17,8.110
250095,2021-01-06,0.565
69535,2020-07-31,0.829
123533,2020-05-31,0.669
257172,2021-02-10,0.419
6555,2020-01-18,1.497
252388,2020-11-06,119.624
261616,2019-07-17,22.908
44788,2020-11-08,1.001
142606,2019-09-02,2.339
250022,2019-10-24,1104.600
254525,2021-02-17,0.012
72238,2019-10-23,0.077
142606,2021-02-28,2.427
7087,2020-11-22,0.000
10481,2019-03-14,1.017
7087,2020-09-12,0.000
247568,2020-01-09,0.757
248098,2020-03-25,0.058
258924,2020-11-17,0.611
250855,2020-11-06,0.815
250387,2020-01-14,1.025
256502,2020-09-24,0.000
115301,2020-11-18,2.000
20550,2020-12-09,0.326
245332,2020-12-21,0.000
251881,2020-07-04,1.507
249971,2020-05-11,275.000
252287,2020-12-28,0.529
29102,2020-04-27,0.957
57653,2020-04-03,0.805
245493,2020-05-11,1.383
248098,2018-12-29,0.506
136212,2019-10-15,0.864
139517,2020-06-21,1.250
69500,2020-08-03,0.454
6547,2021-01-05,0.436
249860,2019-06-24,1.761
798,2019-06-28,0.482
142606,2021-02-15,1.466
139514,2020-04-23,0.804
86661,2019-12-25,0.254
106646,2019-05-30,0.411
122982,2020-12-11,0.419
260726,2019-07-18,0.809
249660,2020-07-01,1.238
76953,2019-06-05,0.297
249897,2020-03-08,33.937
152526,2019-05-16,0.000
6557,2019-06-05,0.348
17194,2019-06-11,1.670
69500,2019-08-21,0.282
55005,2019-09-19,0.960
12857,2021-03-23,2.647
12857,2019-05-08,2.363
246032,2020-02-12,1.501
255086,2020-05-25,0.108
256084,2021-01-28,0.174
262835,2020-01-08,2.917
269416,2019-06-07,0.271
10065,2018-12-25,0.006
29401,2019-09-27,1.828
272294,2020-01-12,0.364
68102,2020-03-09,0.295
848,2021-03-03,0.754
246032,2019-03-12,0.915
29401,2020-04-24,1.276
255456,2019-04-04,1.011
264909,2020-10-04,0.030
250252,2020-09-09,20.000
250255,2021-02-11,5.403
20753,2021-01-28,0.279
33447,2019-03-30,0.853
46157,2020-03-22,1.776
261517,2020-03-19,0.000
9953,2019-01-20,0.539
252287,2020-09-02,0.259
68102,2020-02-16,0.000
39681,2019-10-30,0.389
187989,2020-07-13,1.063
252388,2020-11-09,232.862
6562,2019-06-13,0.151
244391,2020-09-24,1.221
272294,2021-01-06,0.151
20550,2018-12-08,0.134
244680,2020-11-09,4.119
15898,2020-03-21,0.505
250175,2018-12-16,2.210
